nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Baroux,"Clotaire, Hildevert, Maurice",Seine Groupe Communiste,11 mai 1924,31 mai 1928,31 décembre 1881,20 juillet 1954,426,https://www2.assemblee-nationale.fr/sycomore/fiche/426
Lafont,Ernest,Basses-Pyrénées,13 avril 1890,14 octobre 1893,24 janvier 1845,24 mars 1896,4260,https://www2.assemblee-nationale.fr/sycomore/fiche/4260
Lafont,Ernest,Basses-Pyrénées,20 août 1893,24 mars 1896,24 janvier 1845,24 mars 1896,4260,https://www2.assemblee-nationale.fr/sycomore/fiche/4260
Lagasse,Louis,Lot-et-Garonne,22 mai 1898,31 mai 1902,12 juillet 1860,30 mars 1940,4263,https://www2.assemblee-nationale.fr/sycomore/fiche/4263
Lagasse,Louis,Lot-et-Garonne Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,12 juillet 1860,30 mars 1940,4263,https://www2.assemblee-nationale.fr/sycomore/fiche/4263
Lagnel,Antoine,Bouches-du-Rhône Groupe Républicain radical-socialiste,22 septembre 1889,14 octobre 1893,8 octobre 1831,9 avril 1907,4264,https://www2.assemblee-nationale.fr/sycomore/fiche/4264
Lagnel,Antoine,Bouches-du-Rhône Groupe Républicain radical socialiste,20 août 1893,31 mai 1898,8 octobre 1831,9 avril 1907,4264,https://www2.assemblee-nationale.fr/sycomore/fiche/4264
Lagorsse,François Mayjurou Sclafer de,Manche,26 janvier 1890,14 octobre 1893,24 janvier 1842,18 avril 1917,4266,https://www2.assemblee-nationale.fr/sycomore/fiche/4266
Lagrange,Léo,Nord Groupe Parti socialiste,8 mai 1932,31 mai 1936,28 novembre 1900,10 juin 1940,4268,https://www2.assemblee-nationale.fr/sycomore/fiche/4268
Lagrange,Léo,Nord Groupe Socialiste,3 mai 1936,9 mai 1940,28 novembre 1900,10 juin 1940,4268,https://www2.assemblee-nationale.fr/sycomore/fiche/4268
Barra,"Gustave, Jules, Léopold",Nord Groupe Communiste,11 mai 1924,31 mai 1928,22 juin 1870,3 mars 1932,427,https://www2.assemblee-nationale.fr/sycomore/fiche/427
Lagrange,"Victor, Etienne",Rhône,18 décembre 1881,14 octobre 1885,3 janvier 1845,16 août 1894,4270,https://www2.assemblee-nationale.fr/sycomore/fiche/4270
Lagrange,"Victor, Etienne",Rhône Groupe Gauche radicale,18 octobre 1885,14 octobre 1889,3 janvier 1845,16 août 1894,4270,https://www2.assemblee-nationale.fr/sycomore/fiche/4270
Lagrange,"Victor, Etienne",Rhône Groupe Gauche radicale,22 septembre 1889,14 octobre 1893,3 janvier 1845,16 août 1894,4270,https://www2.assemblee-nationale.fr/sycomore/fiche/4270
Lagrosillière,"Joseph, Samuel",Martinique Groupe Parti socialiste,24 avril 1910,31 mai 1914,2 novembre 1872,6 janvier 1950,4271,https://www2.assemblee-nationale.fr/sycomore/fiche/4271
Lagrosillière,"Joseph, Samuel",Martinique Groupe Non inscrit,26 avril 1914,7 décembre 1919,2 novembre 1872,6 janvier 1950,4271,https://www2.assemblee-nationale.fr/sycomore/fiche/4271
Lagrosillière,"Joseph, Samuel",Martinique,14 décembre 1919,31 mai 1924,2 novembre 1872,6 janvier 1950,4271,https://www2.assemblee-nationale.fr/sycomore/fiche/4271
Lagrosillière,"Joseph, Samuel",Martinique Groupe Parti socialiste de France,1 mai 1932,31 mai 1936,2 novembre 1872,6 janvier 1950,4271,https://www2.assemblee-nationale.fr/sycomore/fiche/4271
Lagrosillière,"Joseph, Samuel",Martinique Groupe Union socialiste et républicaine,3 mai 1936,31 mai 1942,2 novembre 1872,6 janvier 1950,4271,https://www2.assemblee-nationale.fr/sycomore/fiche/4271
Laguerre,Georges,Vaucluse Groupe Gauche radicale,30 septembre 1883,14 octobre 1885,24 juin 1858,17 juin 1912,4272,https://www2.assemblee-nationale.fr/sycomore/fiche/4272
Laguerre,Georges,Vaucluse Groupe Gauche radicale,18 octobre 1885,14 octobre 1889,24 juin 1858,17 juin 1912,4272,https://www2.assemblee-nationale.fr/sycomore/fiche/4272
Laguerre,Georges,Seine,22 septembre 1889,14 octobre 1893,24 juin 1858,17 juin 1912,4272,https://www2.assemblee-nationale.fr/sycomore/fiche/4272
Laguerre,Georges,Vaucluse Groupe Républicain socialiste,8 mai 1910,17 juin 1912,24 juin 1858,17 juin 1912,4272,https://www2.assemblee-nationale.fr/sycomore/fiche/4272
Laguerre,"Henri, Maxime",Ain Groupe Parti républicain radical et radical socialiste,26 avril 1914,7 décembre 1919,7 avril 1863,23 mai 1923,4273,https://www2.assemblee-nationale.fr/sycomore/fiche/4273
Laine,"Julien, Charles, Marie",Sarthe Groupe Républicain socialiste et socialiste français,11 mai 1924,31 mai 1928,11 septembre 1862,18 octobre 1944,4278,https://www2.assemblee-nationale.fr/sycomore/fiche/4278
Barrachin,"Edmond, Marcel",Ardennes Groupe Fédération républicaine,4 novembre 1934,31 mai 1936,12 janvier 1900,8 novembre 1975,428,https://www2.assemblee-nationale.fr/sycomore/fiche/428
Barrachin,"Edmond, Marcel",Seine Groupe Parti républicain de la liberté,2 juin 1946,27 novembre 1946,12 janvier 1900,8 novembre 1975,428,https://www2.assemblee-nationale.fr/sycomore/fiche/428
Barrachin,"Edmond, Marcel",Seine Groupe Parti républicain de la liberté,10 novembre 1946,4 juillet 1951,12 janvier 1900,8 novembre 1975,428,https://www2.assemblee-nationale.fr/sycomore/fiche/428
Barrachin,"Edmond, Marcel",Seine Groupe Rassemblement du peuple français - ARS,17 juin 1951,1 décembre 1955,12 janvier 1900,8 novembre 1975,428,https://www2.assemblee-nationale.fr/sycomore/fiche/428
Barrachin,"Edmond, Marcel",Seine Groupe Indépendants et paysans d'action sociale,2 janvier 1956,8 décembre 1958,12 janvier 1900,8 novembre 1975,428,https://www2.assemblee-nationale.fr/sycomore/fiche/428
Lairolle,Ernest de,Alpes-Maritimes Groupe Républicain progressiste,24 avril 1910,31 mai 1914,25 avril 1851,8 septembre 1926,4280,https://www2.assemblee-nationale.fr/sycomore/fiche/4280
Lairolle,Ernest de,Alpes-Maritimes Groupe Gauche démocratique,26 avril 1914,7 décembre 1919,25 avril 1851,8 septembre 1926,4280,https://www2.assemblee-nationale.fr/sycomore/fiche/4280
Laisant,"Charles, Ange",Loire-Inférieure Groupe Républicain progressiste,20 février 1876,25 juin 1877,1 novembre 1841,5 mai 1920,4281,https://www2.assemblee-nationale.fr/sycomore/fiche/4281
Laisant,"Charles, Ange",Loire-Inférieure Groupe Républicain progressiste,14 octobre 1877,14 octobre 1881,1 novembre 1841,5 mai 1920,4281,https://www2.assemblee-nationale.fr/sycomore/fiche/4281
Laisant,"Charles, Ange",Loire-Inférieure Groupe Gauche radicale,21 août 1881,14 octobre 1885,1 novembre 1841,5 mai 1920,4281,https://www2.assemblee-nationale.fr/sycomore/fiche/4281
Laisant,"Charles, Ange",Seine Groupe Gauche radicale,4 octobre 1885,14 octobre 1889,1 novembre 1841,5 mai 1920,4281,https://www2.assemblee-nationale.fr/sycomore/fiche/4281
Laisant,"Charles, Ange",Seine Groupe Gauche radicale,6 octobre 1889,14 octobre 1893,1 novembre 1841,5 mai 1920,4281,https://www2.assemblee-nationale.fr/sycomore/fiche/4281
Lajarrige,Louis,Seine Groupe Républicain socialiste,10 mai 1914,7 décembre 1919,9 juin 1875,10 juin 1956,4283,https://www2.assemblee-nationale.fr/sycomore/fiche/4283
Lajarrige,Louis,Seine Groupe Républicain socialiste,16 novembre 1919,31 mai 1924,9 juin 1875,10 juin 1956,4283,https://www2.assemblee-nationale.fr/sycomore/fiche/4283
Lalande,François,Gironde Groupe Gauche démocratique,4 septembre 1881,14 octobre 1885,10 décembre 1820,24 septembre 1894,4286,https://www2.assemblee-nationale.fr/sycomore/fiche/4286
Lalande,François,Gironde,18 octobre 1885,14 octobre 1889,10 décembre 1820,24 septembre 1894,4286,https://www2.assemblee-nationale.fr/sycomore/fiche/4286
Lalanne,Gaston,Landes,18 juin 1911,31 mai 1914,16 décembre 1872,7 mars 1957,4287,https://www2.assemblee-nationale.fr/sycomore/fiche/4287
Lalanne,Gaston,Landes Groupe Gauche républicaine démocratique,16 novembre 1919,31 mai 1924,16 décembre 1872,7 mars 1957,4287,https://www2.assemblee-nationale.fr/sycomore/fiche/4287
Lalanne,Gaston,Landes Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,16 décembre 1872,7 mars 1957,4287,https://www2.assemblee-nationale.fr/sycomore/fiche/4287
Lalanne,Gaston,Landes Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,16 décembre 1872,7 mars 1957,4287,https://www2.assemblee-nationale.fr/sycomore/fiche/4287
Lallemant,"Louis, Paul",Somme Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,8 août 1878,21 décembre 1948,4290,https://www2.assemblee-nationale.fr/sycomore/fiche/4290
Laloge,"Philippe, François, Vincent, Spartacus",Seine Groupe Radical-socialiste,22 mai 1898,31 mai 1902,21 décembre 1869,1 juin 1907,4291,https://www2.assemblee-nationale.fr/sycomore/fiche/4291
Lalou,Charles,Nord,22 septembre 1889,14 octobre 1893,26 juin 1841,27 novembre 1918,4292,https://www2.assemblee-nationale.fr/sycomore/fiche/4292
Lamarzelle,Gustave de,Morbihan Groupe Union des Droites,4 octobre 1885,14 octobre 1889,4 août 1852,16 mars 1929,4298,https://www2.assemblee-nationale.fr/sycomore/fiche/4298
Lamarzelle,Gustave de,Morbihan Groupe Union des Droites,22 septembre 1889,14 octobre 1893,4 août 1852,16 mars 1929,4298,https://www2.assemblee-nationale.fr/sycomore/fiche/4298
Lamazou-Betbeder,Pierre,Basses-Pyrénées Groupe Démocrates,11 mai 1924,31 mai 1928,29 janvier 1895,21 mai 1951,4300,https://www2.assemblee-nationale.fr/sycomore/fiche/4300
Lamazou-Betbeder,Pierre,Basses-Pyrénées Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,29 janvier 1895,21 mai 1951,4300,https://www2.assemblee-nationale.fr/sycomore/fiche/4300
Lambert,"Charles, Marius",Rhône Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,16 décembre 1883,24 janvier 1972,4302,https://www2.assemblee-nationale.fr/sycomore/fiche/4302
Lambert,"Charles, Marius",Rhône Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,16 décembre 1883,24 janvier 1972,4302,https://www2.assemblee-nationale.fr/sycomore/fiche/4302
Sainte-Croix,Charles Lambert de,Aube Groupe Centre droit,8 février 1871,7 mars 1876,12 novembre 1827,27 octobre 1889,4308,https://www2.assemblee-nationale.fr/sycomore/fiche/4308
Sainte-Croix,Charles Lambert de,Landes Groupe Union conservatrice,4 octobre 1885,19 décembre 1885,12 novembre 1827,27 octobre 1889,4308,https://www2.assemblee-nationale.fr/sycomore/fiche/4308
Lambin,Paul,Aisne Groupe Socialiste,3 mai 1936,31 mai 1942,5 mai 1886,19 mai 1975,4310,https://www2.assemblee-nationale.fr/sycomore/fiche/4310
Lamendin,Arthur,Pas-de-Calais,6 mars 1892,14 octobre 1893,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamendin,Arthur,Pas-de-Calais,20 août 1893,31 mai 1898,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamendin,Arthur,Pas-de-Calais,8 mai 1898,31 mai 1902,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamendin,Arthur,Pas-de-Calais Groupe Socialistes parlementaires,27 avril 1902,31 mai 1906,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamendin,Arthur,Pas-de-Calais Groupe Socialistes unifiés,6 mai 1906,31 mai 1910,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamendin,Arthur,Pas-de-Calais Groupe Parti socialiste,24 avril 1910,31 mai 1914,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamendin,Arthur,Pas-de-Calais Groupe Parti socialiste,26 avril 1914,7 décembre 1919,2 mars 1852,3 novembre 1920,4312,https://www2.assemblee-nationale.fr/sycomore/fiche/4312
Lamothe-Pradelle,"Gabriel, Guillaume",Dordogne Groupe Union républicaine,4 octobre 1885,3 février 1888,1 avril 1850,3 février 1888,4316,https://www2.assemblee-nationale.fr/sycomore/fiche/4316
Lamoureux,Etienne,Allier Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,17 septembre 1854,28 juillet 1939,4317,https://www2.assemblee-nationale.fr/sycomore/fiche/4317
Lamoureux,Lucien,Allier Groupe Parti radical et radical socialiste,16 novembre 1919,31 mai 1924,16 septembre 1888,5 août 1970,4318,https://www2.assemblee-nationale.fr/sycomore/fiche/4318
Lamoureux,Lucien,Allier Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,16 septembre 1888,5 août 1970,4318,https://www2.assemblee-nationale.fr/sycomore/fiche/4318
Lamoureux,Lucien,Allier Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,16 septembre 1888,5 août 1970,4318,https://www2.assemblee-nationale.fr/sycomore/fiche/4318
Lamoureux,Lucien,Allier Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,16 septembre 1888,5 août 1970,4318,https://www2.assemblee-nationale.fr/sycomore/fiche/4318
Lamoureux,Lucien,Allier Groupe Républicain radical et radical-socialiste,3 janvier 1937,31 mai 1942,16 septembre 1888,5 août 1970,4318,https://www2.assemblee-nationale.fr/sycomore/fiche/4318
Lamy,Ernest,Morbihan Groupe Action libérale,27 avril 1902,31 mai 1906,8 novembre 1867,12 juin 1927,4320,https://www2.assemblee-nationale.fr/sycomore/fiche/4320
Lamy,Ernest,Morbihan Groupe Action libérale,6 mai 1906,31 mai 1910,8 novembre 1867,12 juin 1927,4320,https://www2.assemblee-nationale.fr/sycomore/fiche/4320
Lamy,Ernest,Morbihan Groupe Action libérale,24 avril 1910,31 mai 1914,8 novembre 1867,12 juin 1927,4320,https://www2.assemblee-nationale.fr/sycomore/fiche/4320
Lamy,Ernest,Morbihan Groupe Action libérale,26 avril 1914,7 décembre 1919,8 novembre 1867,12 juin 1927,4320,https://www2.assemblee-nationale.fr/sycomore/fiche/4320
Lamy,Ernest,Morbihan Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,8 novembre 1867,12 juin 1927,4320,https://www2.assemblee-nationale.fr/sycomore/fiche/4320
Lancien,Ferdinand,Finistère Groupe Républicain socialiste,10 mai 1914,7 décembre 1919,18 août 1874,7 janvier 1955,4323,https://www2.assemblee-nationale.fr/sycomore/fiche/4323
Landry,Adolphe,Corse Groupe Républicain socialiste,8 mai 1910,31 mai 1914,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Union républicaine radicale et socialiste,26 avril 1914,7 décembre 1919,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Gauche républicaine démocratique,11 mai 1924,31 mai 1928,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Gauche radicale,22 avril 1928,31 mai 1932,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Républicain radical et radical-socialiste,30 août 1936,31 mai 1942,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Radical et radical-socialiste,21 octobre 1945,10 juin 1946,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Radical et radical-socialiste,2 juin 1946,27 novembre 1946,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Landry,Adolphe,Corse Groupe Républicain radical et radical-socialiste,10 novembre 1946,4 juillet 1951,29 septembre 1874,28 août 1956,4326,https://www2.assemblee-nationale.fr/sycomore/fiche/4326
Lanessan,"Antoine, Jean-Louis de",Seine Groupe Gauche radicale,21 août 1881,14 octobre 1885,13 juillet 1843,7 novembre 1919,4328,https://www2.assemblee-nationale.fr/sycomore/fiche/4328
Lanessan,"Antoine, Jean-Louis de",Seine Groupe Union républicaine,18 octobre 1885,14 octobre 1889,13 juillet 1843,7 novembre 1919,4328,https://www2.assemblee-nationale.fr/sycomore/fiche/4328
Lanessan,"Antoine, Jean-Louis de",Seine,6 octobre 1889,20 avril 1891,13 juillet 1843,7 novembre 1919,4328,https://www2.assemblee-nationale.fr/sycomore/fiche/4328
Lanessan,"Antoine, Jean-Louis de",Rhône Groupe Gauche radicale,22 mai 1898,31 mai 1902,13 juillet 1843,7 novembre 1919,4328,https://www2.assemblee-nationale.fr/sycomore/fiche/4328
Lanessan,"Antoine, Jean-Louis de",Rhône Groupe Gauche radicale,27 avril 1902,31 mai 1906,13 juillet 1843,7 novembre 1919,4328,https://www2.assemblee-nationale.fr/sycomore/fiche/4328
Lanessan,"Antoine, Jean-Louis de",Charente-Inférieure Groupe Gauche démocratique,8 mai 1910,31 mai 1914,13 juillet 1843,7 novembre 1919,4328,https://www2.assemblee-nationale.fr/sycomore/fiche/4328
Langlais,Pierre,Morbihan,8 mai 1898,5 décembre 1898,19 décembre 1847,13 avril 1914,4334,https://www2.assemblee-nationale.fr/sycomore/fiche/4334
Langlet,Jean-Baptiste,Marne,6 octobre 1889,14 octobre 1893,7 septembre 1841,7 mars 1927,4335,https://www2.assemblee-nationale.fr/sycomore/fiche/4335
Langumier,Adrien,Seine Groupe Communiste,3 mai 1936,21 janvier 1940,3 janvier 1902,11 décembre 1990,4336,https://www2.assemblee-nationale.fr/sycomore/fiche/4336
Laniel,Henri,Calvados,16 janvier 1896,31 mai 1898,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados,8 mai 1898,31 mai 1902,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Républicains progressistes,11 mai 1902,31 mai 1906,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Progressiste,6 mai 1906,31 mai 1910,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Républicain progressiste,24 avril 1910,31 mai 1914,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Fédération républicaine,26 avril 1914,7 décembre 1919,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Henri,Calvados Groupe Députés indépendants,22 avril 1928,31 mai 1932,9 janvier 1857,21 mai 1936,4337,https://www2.assemblee-nationale.fr/sycomore/fiche/4337
Laniel,Joseph,Calvados Groupe Députés du centre républicain,8 mai 1932,31 mai 1936,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Laniel,Joseph,Calvados Groupe Alliance des républicains de gauche et des radicaux indépendants,26 avril 1936,31 mai 1942,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Laniel,Joseph,Calvados Groupe Parti républicain de la liberté,21 octobre 1945,10 juin 1946,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Laniel,Joseph,Calvados Groupe Parti républicain de la liberté,2 juin 1946,27 novembre 1946,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Laniel,Joseph,Calvados Groupe Parti républicain de la liberté,10 novembre 1946,4 juillet 1951,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Laniel,Joseph,Calvados Groupe Républicains indépendants,17 juin 1951,1 décembre 1955,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Laniel,Joseph,Calvados Groupe Indépendants et paysans d'action sociale,2 janvier 1956,8 décembre 1958,12 octobre 1889,8 avril 1975,4338,https://www2.assemblee-nationale.fr/sycomore/fiche/4338
Lanjuinais,Paul-Henry de,Morbihan Groupe Extrème-droite,21 août 1881,14 octobre 1885,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan Groupe Union des Droites,4 octobre 1885,14 octobre 1889,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan,22 septembre 1889,14 octobre 1893,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan,20 août 1893,31 mai 1898,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan,22 janvier 1899,31 mai 1902,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan Groupe Défense nationale,27 avril 1902,31 mai 1906,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan Groupe Non inscrit,6 mai 1906,31 mai 1910,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Lanjuinais,Paul-Henry de,Morbihan Groupe Droites,24 avril 1910,31 mai 1914,24 juillet 1834,2 février 1916,4339,https://www2.assemblee-nationale.fr/sycomore/fiche/4339
Barrès,"Maurice, Auguste",Meurthe-et-Moselle,22 septembre 1889,14 octobre 1893,22 septembre 1862,4 décembre 1923,434,https://www2.assemblee-nationale.fr/sycomore/fiche/434
Barrès,"Maurice, Auguste",Seine Groupe Non inscrit,6 mai 1906,31 mai 1910,22 septembre 1862,4 décembre 1923,434,https://www2.assemblee-nationale.fr/sycomore/fiche/434
Barrès,"Maurice, Auguste",Seine Groupe Députés indépendants,24 avril 1910,31 mai 1914,22 septembre 1862,4 décembre 1923,434,https://www2.assemblee-nationale.fr/sycomore/fiche/434
Barrès,"Maurice, Auguste",Seine Groupe Non inscrit,26 avril 1914,7 décembre 1919,22 septembre 1862,4 décembre 1923,434,https://www2.assemblee-nationale.fr/sycomore/fiche/434
Barrès,"Maurice, Auguste",Seine Groupe Entente républicaine démocratique,16 novembre 1919,4 décembre 1923,22 septembre 1862,4 décembre 1923,434,https://www2.assemblee-nationale.fr/sycomore/fiche/434
Lannelongue,"Odilon, Marc",Gers Groupe Gauche radicale,20 août 1893,31 mai 1898,4 décembre 1840,22 décembre 1911,4340,https://www2.assemblee-nationale.fr/sycomore/fiche/4340
Montebello,Adrien Lannes de,Marne,20 août 1893,31 mai 1898,9 août 1851,6 juin 1935,4341,https://www2.assemblee-nationale.fr/sycomore/fiche/4341
Montebello,Adrien Lannes de,Marne,8 mai 1898,31 mai 1902,9 août 1851,6 juin 1935,4341,https://www2.assemblee-nationale.fr/sycomore/fiche/4341
Montebello,Adrien Lannes de,Marne Groupe Républicains progressistes,27 avril 1902,31 mai 1906,9 août 1851,6 juin 1935,4341,https://www2.assemblee-nationale.fr/sycomore/fiche/4341
Montebello,Adrien Lannes de,Marne Groupe Républicain progressiste,24 avril 1910,31 mai 1914,9 août 1851,6 juin 1935,4341,https://www2.assemblee-nationale.fr/sycomore/fiche/4341
Lapie,Pierre-Olivier,Meurthe-et-Moselle Groupe Union socialiste et républicaine,3 mai 1936,31 mai 1942,2 avril 1901,10 mars 1994,4344,https://www2.assemblee-nationale.fr/sycomore/fiche/4344
Lapie,Pierre-Olivier,Meurthe-et-Moselle Groupe Socialiste,21 octobre 1945,10 juin 1946,2 avril 1901,10 mars 1994,4344,https://www2.assemblee-nationale.fr/sycomore/fiche/4344
Lapie,Pierre-Olivier,Meurthe-et-Moselle Groupe Socialiste,10 novembre 1946,4 juillet 1951,2 avril 1901,10 mars 1994,4344,https://www2.assemblee-nationale.fr/sycomore/fiche/4344
Lapie,Pierre-Olivier,Meurthe-et-Moselle Groupe Socialiste,17 juin 1951,1 décembre 1955,2 avril 1901,10 mars 1994,4344,https://www2.assemblee-nationale.fr/sycomore/fiche/4344
Lapie,Pierre-Olivier,Meurthe-et-Moselle Groupe Socialiste,2 janvier 1956,8 décembre 1958,2 avril 1901,10 mars 1994,4344,https://www2.assemblee-nationale.fr/sycomore/fiche/4344
Laporte,Gaston,Nièvre Groupe Extrême-gauche,4 septembre 1881,14 octobre 1885,16 avril 1842,23 août 1903,4346,https://www2.assemblee-nationale.fr/sycomore/fiche/4346
Laporte,Gaston,Nièvre Groupe Gauche radicale,18 octobre 1885,14 octobre 1889,16 avril 1842,23 août 1903,4346,https://www2.assemblee-nationale.fr/sycomore/fiche/4346
Laporte,Gaston,Nièvre,22 septembre 1889,14 octobre 1893,16 avril 1842,23 août 1903,4346,https://www2.assemblee-nationale.fr/sycomore/fiche/4346
Laporte,Gaston,Nièvre,3 septembre 1893,31 mai 1898,16 avril 1842,23 août 1903,4346,https://www2.assemblee-nationale.fr/sycomore/fiche/4346
Laporte,Jean,Seine Groupe Communiste,11 mai 1924,31 mai 1928,3 décembre 1874,24 mars 1964,4347,https://www2.assemblee-nationale.fr/sycomore/fiche/4347
Laquière,Raymond,Anciens départements d'Algérie Groupe Action démocratique et sociale,29 avril 1928,31 mai 1932,10 août 1881,7 août 1973,4349,https://www2.assemblee-nationale.fr/sycomore/fiche/4349
Lardier,Emile,Territoire-de-Belfort Groupe Fédération républicaine de France,26 avril 1936,31 mai 1942,8 mai 1885,10 juillet 1954,4351,https://www2.assemblee-nationale.fr/sycomore/fiche/4351
Lareinty,"Jules, Jean Baillardel de",Loire-Inférieure Groupe Union des Droites,17 juillet 1887,14 octobre 1889,10 septembre 1852,26 mai 1900,4353,https://www2.assemblee-nationale.fr/sycomore/fiche/4353
Lareinty,"Jules, Jean Baillardel de",Loire-Inférieure Groupe Union des Droites,22 septembre 1889,14 octobre 1893,10 septembre 1852,26 mai 1900,4353,https://www2.assemblee-nationale.fr/sycomore/fiche/4353
Lareppe,Pierre,Ardennes Groupe Communiste,3 mai 1936,21 janvier 1940,10 octobre 1897,10 décembre 1972,4355,https://www2.assemblee-nationale.fr/sycomore/fiche/4355
Lareppe,Pierre,Ardennes Groupe Communiste,21 octobre 1945,10 juin 1946,10 octobre 1897,10 décembre 1972,4355,https://www2.assemblee-nationale.fr/sycomore/fiche/4355
Lareppe,Pierre,Ardennes Groupe Communiste,2 juin 1946,27 novembre 1946,10 octobre 1897,10 décembre 1972,4355,https://www2.assemblee-nationale.fr/sycomore/fiche/4355
